+1.40000E+00,+184.38E-03,+1.87E-03
+1.42000E+00,+181.25E-03,-3.12E-03
+1.44000E+00,+171.88E-03,-620E-06
+1.46000E+00,+184.38E-03,-1.87E-03
+1.48000E+00,+175.00E-03,-1.87E-03
+1.50000E+00,+178.13E-03,-0.0E+00
+1.52000E+00,+171.88E-03,+3.75E-03
+1.54000E+00,+171.88E-03,+3.75E-03
+1.56000E+00,+175.00E-03,+5.62E-03
+1.58000E+00,+165.63E-03,-4.37E-03
+1.60000E+00,+153.13E-03,+620E-06
+1.62000E+00,+153.13E-03,-1.25E-03
+1.64000E+00,+165.63E-03,+6.87E-03
+1.66000E+00,+159.38E-03,+8.75E-03
+1.68000E+00,+156.25E-03,+2.50E-03
+1.70000E+00,+143.75E-03,-3.12E-03
+1.72000E+00,+146.88E-03,+620E-06
+1.74000E+00,+146.88E-03,-1.87E-03
+1.76000E+00,+146.88E-03,-0.0E+00
+1.78000E+00,+137.50E-03,-3.12E-03
+1.80000E+00,+143.75E-03,+620E-06
+1.82000E+00,+134.38E-03,+1.25E-03
+1.84000E+00,+134.38E-03,-620E-06
+1.86000E+00,+125.00E-03,-0.0E+00
+1.88000E+00,+121.88E-03,+0.0E+00
+1.90000E+00,+121.88E-03,-3.75E-03
+1.92000E+00,+118.75E-03,+1.87E-03
+1.94000E+00,+112.50E-03,+620E-06
+1.96000E+00,+115.63E-03,+1.25E-03
+1.98000E+00,+106.25E-03,+620E-06
+2.00000E+00,+103.13E-03,-5.00E-03
+2.02000E+00,+103.13E-03,+6.25E-03
+2.04000E+00,+96.88E-03,-2.50E-03
+2.06000E+00,+87.50E-03,+620E-06
+2.08000E+00,+90.63E-03,+5.62E-03
+2.10000E+00,+93.75E-03,+3.12E-03
+2.12000E+00,+84.38E-03,+5.62E-03
+2.14000E+00,+78.13E-03,+5.00E-03
+2.16000E+00,+71.88E-03,+1.87E-03
+2.18000E+00,+78.13E-03,-1.87E-03
+2.20000E+00,+71.88E-03,+1.87E-03
+2.22000E+00,+75.00E-03,+4.37E-03
+2.24000E+00,+62.50E-03,+1.87E-03
+2.26000E+00,+65.63E-03,+0.0E+00
+2.28000E+00,+65.63E-03,+5.62E-03
+2.30000E+00,+62.50E-03,+2.50E-03
+2.32000E+00,+53.13E-03,-3.75E-03
+2.34000E+00,+62.50E-03,-8.75E-03
+2.36000E+00,+53.13E-03,-620E-06
+2.38000E+00,+40.63E-03,-1.25E-03
+2.40000E+00,+50.00E-03,-0.0E+00
+2.42000E+00,+46.88E-03,+3.75E-03
+2.44000E+00,+46.88E-03,-1.87E-03
+2.46000E+00,+34.38E-03,-3.12E-03
+2.48000E+00,+31.25E-03,-6.25E-03
+2.50000E+00,+28.13E-03,-2.50E-03
+2.52000E+00,+28.13E-03,+3.75E-03
+2.54000E+00,+18.75E-03,+2.50E-03
+2.56000E+00,+9.38E-03,-620E-06
+2.58000E+00,+12.50E-03,+3.75E-03
+2.60000E+00,+6.25E-03,-620E-06
+2.62000E+00,+3.13E-03,+1.25E-03
+2.64000E+00,+6.25E-03,+620E-06
+2.66000E+00,+9.38E-03,+5.00E-03
+2.68000E+00,+0.0E+00,+5.00E-03
+2.70000E+00,+3.13E-03,+5.62E-03
+2.72000E+00,-6.25E-03,+4.37E-03
+2.74000E+00,-6.25E-03,-1.87E-03
+2.76000E+00,-21.88E-03,-3.12E-03
+2.78000E+00,-9.38E-03,+3.75E-03
+2.80000E+00,-28.13E-03,-5.00E-03
+2.82000E+00,-25.00E-03,-1.25E-03
+2.84000E+00,-28.13E-03,+11.87E-03
+2.86000E+00,-28.13E-03,+2.50E-03
+2.88000E+00,-34.38E-03,+3.12E-03
+2.90000E+00,-40.63E-03,+1.87E-03
+2.92000E+00,-34.38E-03,-5.00E-03
+2.94000E+00,-40.63E-03,-1.25E-03
+2.96000E+00,-43.75E-03,+2.50E-03
+2.98000E+00,-46.88E-03,-3.12E-03
+3.00000E+00,-50.00E-03,-1.25E-03
+3.02000E+00,-59.38E-03,-3.75E-03
+3.04000E+00,-62.50E-03,+1.25E-03
+3.06000E+00,-71.88E-03,-3.12E-03
+3.08000E+00,-68.75E-03,+5.00E-03
+3.10000E+00,-78.13E-03,+620E-06
+3.12000E+00,-81.25E-03,+2.50E-03
+3.14000E+00,-81.25E-03,-8.75E-03
+3.16000E+00,-78.13E-03,+8.75E-03
+3.18000E+00,-84.38E-03,-620E-06
+3.20000E+00,-87.50E-03,-620E-06
+3.22000E+00,-96.88E-03,+620E-06
+3.24000E+00,-90.63E-03,+5.00E-03
+3.26000E+00,-100.00E-03,+6.25E-03
+3.28000E+00,-109.38E-03,-5.62E-03
+3.30000E+00,-100.00E-03,-1.87E-03
+3.32000E+00,-96.88E-03,+1.25E-03
+3.34000E+00,-109.38E-03,+620E-06
+3.36000E+00,-103.13E-03,+8.75E-03
+3.38000E+00,-112.50E-03,-3.12E-03
+3.40000E+00,-121.88E-03,+620E-06
+3.42000E+00,-121.88E-03,+4.37E-03
+3.44000E+00,-128.13E-03,+6.25E-03
+3.46000E+00,-118.75E-03,+3.75E-03
+3.48000E+00,-128.13E-03,+4.37E-03
+3.50000E+00,-134.38E-03,-620E-06
+3.52000E+00,-134.38E-03,+620E-06
+3.54000E+00,-131.25E-03,+6.87E-03
+3.56000E+00,-134.38E-03,+3.12E-03
+3.58000E+00,-146.88E-03,-1.87E-03
+3.60000E+00,-137.50E-03,+6.87E-03
+3.62000E+00,-153.13E-03,+1.25E-03
+3.64000E+00,-156.25E-03,-620E-06
+3.66000E+00,-150.00E-03,-1.87E-03
+3.68000E+00,-150.00E-03,-1.25E-03
+3.70000E+00,-162.50E-03,-4.37E-03
+3.72000E+00,-165.63E-03,+4.37E-03
+3.74000E+00,-165.63E-03,-6.87E-03
+3.76000E+00,-159.38E-03,+12.50E-03
+3.78000E+00,-159.38E-03,+5.00E-03
+3.80000E+00,-171.88E-03,+0.0E+00
+3.82000E+00,-175.00E-03,+0.0E+00
+3.84000E+00,-165.63E-03,-3.12E-03
+3.86000E+00,-168.75E-03,+4.37E-03
+3.88000E+00,-178.13E-03,+1.87E-03
+3.90000E+00,-175.00E-03,+3.75E-03
+3.92000E+00,-178.13E-03,-1.25E-03
+3.94000E+00,-184.38E-03,+1.25E-03
+3.96000E+00,-193.75E-03,-2.50E-03
+3.98000E+00,-184.38E-03,+5.00E-03
+4.00000E+00,-196.88E-03,-620E-06
+4.02000E+00,-196.88E-03,+1.25E-03
+4.04000E+00,-193.75E-03,+3.75E-03
+4.06000E+00,-206.25E-03,-3.75E-03
+4.08000E+00,-206.25E-03,-0.0E+00
+4.10000E+00,-200.00E-03,-620E-06
+4.12000E+00,-206.25E-03,-1.25E-03
+4.14000E+00,-212.50E-03,+1.25E-03
+4.16000E+00,-206.25E-03,-620E-06
+4.18000E+00,-218.75E-03,+4.37E-03
+4.20000E+00,-200.00E-03,+6.25E-03
+4.22000E+00,-218.75E-03,-2.50E-03
+4.24000E+00,-215.63E-03,-1.25E-03
+4.26000E+00,-225.00E-03,+1.25E-03
+4.28000E+00,-221.88E-03,-1.25E-03
+4.30000E+00,-231.25E-03,+6.25E-03
+4.32000E+00,-228.13E-03,+3.12E-03
+4.34000E+00,-225.00E-03,-1.25E-03
+4.36000E+00,-228.13E-03,-4.37E-03
+4.38000E+00,-221.88E-03,+5.62E-03
+4.40000E+00,-237.50E-03,+2.50E-03
+4.42000E+00,-234.38E-03,+1.25E-03
+4.44000E+00,-231.25E-03,-1.87E-03
+4.46000E+00,-234.38E-03,-4.37E-03
+4.48000E+00,-234.38E-03,+1.25E-03
+4.50000E+00,-240.63E-03,+3.12E-03
+4.52000E+00,-231.25E-03,+5.62E-03
+4.54000E+00,-240.63E-03,-1.25E-03
+4.56000E+00,-240.63E-03,+2.50E-03
+4.58000E+00,-237.50E-03,+6.25E-03
+4.60000E+00,-243.75E-03,+620E-06
+4.62000E+00,-246.88E-03,+1.87E-03
+4.64000E+00,-253.13E-03,-5.00E-03
+4.66000E+00,-246.88E-03,-3.75E-03
+4.68000E+00,-250.00E-03,+620E-06
+4.70000E+00,-253.13E-03,-2.50E-03
+4.72000E+00,-246.88E-03,+1.25E-03
+4.74000E+00,-246.88E-03,+620E-06
+4.76000E+00,-246.88E-03,-1.25E-03
+4.78000E+00,-253.13E-03,-5.00E-03
+4.80000E+00,-253.13E-03,-0.0E+00
+4.82000E+00,-256.25E-03,-4.37E-03
+4.84000E+00,-250.00E-03,-1.25E-03
+4.86000E+00,-246.88E-03,-4.37E-03
+4.88000E+00,-246.88E-03,+5.00E-03
+4.90000E+00,-250.00E-03,-620E-06
+4.92000E+00,-256.25E-03,-0.0E+00
+4.94000E+00,-262.50E-03,-1.87E-03
+4.96000E+00,-256.25E-03,-1.25E-03
+4.98000E+00,-256.25E-03,+620E-06
+5.00000E+00,-253.13E-03,+2.50E-03
+5.02000E+00,-259.38E-03,+620E-06
+5.04000E+00,-265.63E-03,+1.25E-03
+5.06000E+00,-256.25E-03,+2.50E-03
+5.08000E+00,-262.50E-03,-2.50E-03
+5.10000E+00,-262.50E-03,-9.37E-03
+5.12000E+00,-250.00E-03,+1.87E-03
+5.14000E+00,-256.25E-03,+5.00E-03
+5.16000E+00,-262.50E-03,+3.12E-03
+5.18000E+00,-250.00E-03,+3.75E-03
+5.20000E+00,-259.38E-03,+1.87E-03
+5.22000E+00,-262.50E-03,-3.12E-03
+5.24000E+00,-259.38E-03,-6.25E-03
+5.26000E+00,-265.63E-03,+3.75E-03
+5.28000E+00,-265.63E-03,-6.25E-03
+5.30000E+00,-253.13E-03,-6.25E-03
+5.32000E+00,-256.25E-03,-0.0E+00
+5.34000E+00,-250.00E-03,+0.0E+00
+5.36000E+00,-250.00E-03,+2.50E-03
+5.38000E+00,-262.50E-03,-620E-06
+5.40000E+00,-253.13E-03,+1.87E-03
+5.42000E+00,-250.00E-03,-3.12E-03
+5.44000E+00,-256.25E-03,+1.25E-03
+5.46000E+00,-253.13E-03,-620E-06
+5.48000E+00,-250.00E-03,-5.00E-03
+5.50000E+00,-243.75E-03,-0.0E+00
+5.52000E+00,-246.88E-03,-6.25E-03
+5.54000E+00,-253.13E-03,-1.25E-03
+5.56000E+00,-246.88E-03,+8.75E-03
+5.58000E+00,-246.88E-03,-5.62E-03
+5.60000E+00,-253.13E-03,+620E-06
+5.62000E+00,-246.88E-03,-3.75E-03
+5.64000E+00,-243.75E-03,+3.75E-03
+5.66000E+00,-240.63E-03,+5.00E-03
+5.68000E+00,-253.13E-03,+0.0E+00
+5.70000E+00,-246.88E-03,-5.00E-03
+5.72000E+00,-243.75E-03,+3.12E-03
+5.74000E+00,-250.00E-03,-5.00E-03
+5.76000E+00,-234.38E-03,+3.12E-03
+5.78000E+00,-243.75E-03,+5.62E-03
+5.80000E+00,-237.50E-03,-6.25E-03
+5.82000E+00,-237.50E-03,-2.50E-03
+5.84000E+00,-243.75E-03,-1.87E-03
+5.86000E+00,-228.13E-03,+620E-06
+5.88000E+00,-228.13E-03,+4.37E-03
+5.90000E+00,-228.13E-03,+0.0E+00
+5.92000E+00,-234.38E-03,-2.50E-03
+5.94000E+00,-218.75E-03,-620E-06
+5.96000E+00,-228.13E-03,+5.62E-03
+5.98000E+00,-218.75E-03,+4.37E-03
+6.00000E+00,-225.00E-03,-5.00E-03
+6.02000E+00,-228.13E-03,+1.25E-03
+6.04000E+00,-218.75E-03,+1.25E-03
+6.06000E+00,-225.00E-03,-3.12E-03
+6.08000E+00,-212.50E-03,+1.25E-03
+6.10000E+00,-215.63E-03,+1.87E-03
+6.12000E+00,-209.38E-03,-1.87E-03
+6.14000E+00,-215.63E-03,-0.0E+00
+6.16000E+00,-206.25E-03,-3.12E-03
+6.18000E+00,-203.13E-03,-6.87E-03
+6.20000E+00,-206.25E-03,+4.37E-03
+6.22000E+00,-206.25E-03,-9.37E-03
+6.24000E+00,-200.00E-03,-0.0E+00
+6.26000E+00,-200.00E-03,+5.62E-03
+6.28000E+00,-200.00E-03,-1.87E-03
+6.30000E+00,-190.63E-03,-620E-06
+6.32000E+00,-184.38E-03,+620E-06
+6.34000E+00,-187.50E-03,-620E-06
+6.36000E+00,-184.38E-03,+3.75E-03
+6.38000E+00,-193.75E-03,+0.0E+00
+6.40000E+00,-178.13E-03,+620E-06
+6.42000E+00,-178.13E-03,+4.37E-03
+6.44000E+00,-184.38E-03,-1.25E-03
+6.46000E+00,-171.88E-03,-1.87E-03
+6.48000E+00,-168.75E-03,-0.0E+00
+6.50000E+00,-165.63E-03,+4.37E-03
+6.52000E+00,-168.75E-03,-1.25E-03
+6.54000E+00,-162.50E-03,-1.25E-03
+6.56000E+00,-175.00E-03,-1.87E-03
+6.58000E+00,-156.25E-03,+2.50E-03
+6.60000E+00,-153.13E-03,-2.50E-03
+6.62000E+00,-159.38E-03,+3.12E-03
+6.64000E+00,-162.50E-03,+1.87E-03
+6.66000E+00,-156.25E-03,+0.0E+00
+6.68000E+00,-146.88E-03,-2.50E-03
+6.70000E+00,-143.75E-03,-5.62E-03
+6.72000E+00,-143.75E-03,-3.75E-03
+6.74000E+00,-146.88E-03,-5.00E-03
+6.76000E+00,-140.63E-03,+5.00E-03
+6.78000E+00,-137.50E-03,-2.50E-03
+6.80000E+00,-131.25E-03,-2.50E-03
+6.82000E+00,-134.38E-03,-3.75E-03
+6.84000E+00,-128.13E-03,-5.00E-03
+6.86000E+00,-121.88E-03,-4.37E-03
+6.88000E+00,-121.88E-03,+620E-06
+6.90000E+00,-118.75E-03,-620E-06
+6.92000E+00,-112.50E-03,-1.25E-03
+6.94000E+00,-112.50E-03,+4.37E-03
+6.96000E+00,-112.50E-03,+1.25E-03
+6.98000E+00,-109.38E-03,-1.25E-03
+7.00000E+00,-106.25E-03,-620E-06
+7.02000E+00,-103.13E-03,-6.87E-03
+7.04000E+00,-96.88E-03,-15.62E-03
+7.06000E+00,-96.88E-03,-3.75E-03
+7.08000E+00,-84.38E-03,+1.87E-03
+7.10000E+00,-84.38E-03,-620E-06
+7.12000E+00,-81.25E-03,+1.25E-03
+7.14000E+00,-87.50E-03,-1.87E-03
+7.16000E+00,-78.13E-03,+4.37E-03
+7.18000E+00,-71.88E-03,+3.12E-03
+7.20000E+00,-71.88E-03,-3.12E-03
+7.22000E+00,-68.75E-03,-4.37E-03
+7.24000E+00,-68.75E-03,+1.87E-03
+7.26000E+00,-59.38E-03,-2.50E-03
+7.28000E+00,-62.50E-03,-620E-06
+7.30000E+00,-59.38E-03,-3.75E-03
+7.32000E+00,-46.88E-03,-1.87E-03
+7.34000E+00,-53.13E-03,+1.25E-03
+7.36000E+00,-50.00E-03,-3.75E-03
+7.38000E+00,-40.63E-03,+1.25E-03
+7.40000E+00,-37.50E-03,-3.12E-03
+7.42000E+00,-31.25E-03,-0.0E+00
+7.44000E+00,-25.00E-03,+620E-06
+7.46000E+00,-28.13E-03,-2.50E-03
+7.48000E+00,-28.13E-03,-2.50E-03
+7.50000E+00,-25.00E-03,-3.75E-03
+7.52000E+00,-18.75E-03,-2.50E-03
+7.54000E+00,-15.63E-03,-3.12E-03
+7.56000E+00,-9.38E-03,-1.25E-03
+7.58000E+00,-15.63E-03,+3.12E-03
+7.60000E+00,-6.25E-03,+0.0E+00
+7.62000E+00,-0.0E+00,+3.12E-03
+7.64000E+00,+3.13E-03,-4.37E-03
+7.66000E+00,+12.50E-03,-1.87E-03
+7.68000E+00,+0.0E+00,+620E-06
+7.70000E+00,+3.13E-03,+3.12E-03
+7.72000E+00,+15.63E-03,-1.87E-03
+7.74000E+00,+15.63E-03,-2.50E-03
+7.76000E+00,+21.88E-03,-5.00E-03
+7.78000E+00,+25.00E-03,-5.62E-03
+7.80000E+00,+21.88E-03,-3.75E-03
+7.82000E+00,+34.38E-03,-1.87E-03
+7.84000E+00,+25.00E-03,-4.37E-03
+7.86000E+00,+37.50E-03,-6.87E-03
+7.88000E+00,+34.38E-03,+2.50E-03
+7.90000E+00,+34.38E-03,+2.50E-03
+7.92000E+00,+43.75E-03,+3.12E-03
+7.94000E+00,+43.75E-03,-5.00E-03
+7.96000E+00,+53.13E-03,-11.87E-03
+7.98000E+00,+50.00E-03,+2.50E-03
+8.00000E+00,+68.75E-03,+1.87E-03
+8.02000E+00,+65.63E-03,+0.0E+00
+8.04000E+00,+56.25E-03,-1.25E-03
+8.06000E+00,+59.38E-03,-1.25E-03
+8.08000E+00,+62.50E-03,-1.25E-03
+8.10000E+00,+81.25E-03,-2.50E-03
+8.12000E+00,+75.00E-03,+3.75E-03
+8.14000E+00,+87.50E-03,-1.25E-03
+8.16000E+00,+87.50E-03,-1.25E-03
+8.18000E+00,+84.38E-03,-3.75E-03
+8.20000E+00,+87.50E-03,-1.87E-03
+8.22000E+00,+96.88E-03,+620E-06
+8.24000E+00,+96.88E-03,+0.0E+00
+8.26000E+00,+96.88E-03,-620E-06
+8.28000E+00,+103.13E-03,-5.62E-03
+8.30000E+00,+106.25E-03,-0.0E+00
+8.32000E+00,+109.38E-03,-5.00E-03
+8.34000E+00,+109.38E-03,-1.87E-03
+8.36000E+00,+112.50E-03,-1.87E-03
+8.38000E+00,+115.63E-03,-1.87E-03
+8.40000E+00,+125.00E-03,-1.87E-03
+8.42000E+00,+125.00E-03,-4.37E-03
+8.44000E+00,+131.25E-03,-2.50E-03
+8.46000E+00,+131.25E-03,-0.0E+00
+8.48000E+00,+128.13E-03,-620E-06
+8.50000E+00,+131.25E-03,-5.62E-03
+8.52000E+00,+131.25E-03,-0.0E+00
+8.54000E+00,+146.88E-03,+5.00E-03
+8.56000E+00,+140.63E-03,-4.37E-03
+8.58000E+00,+146.88E-03,-8.12E-03
+8.60000E+00,+143.75E-03,-1.25E-03
+8.62000E+00,+150.00E-03,+2.50E-03
+8.64000E+00,+150.00E-03,-2.50E-03
+8.66000E+00,+153.13E-03,-5.62E-03
+8.68000E+00,+159.38E-03,-0.0E+00
+8.70000E+00,+159.38E-03,-620E-06
+8.72000E+00,+162.50E-03,-0.0E+00
+8.74000E+00,+175.00E-03,+2.50E-03
+8.76000E+00,+171.88E-03,+3.12E-03
+8.78000E+00,+175.00E-03,-11.25E-03
+8.80000E+00,+175.00E-03,-3.75E-03
+8.82000E+00,+178.13E-03,-3.75E-03
+8.84000E+00,+184.38E-03,+2.50E-03
+8.86000E+00,+181.25E-03,+0.0E+00
+8.88000E+00,+181.25E-03,+1.87E-03
+8.90000E+00,+184.38E-03,-1.25E-03
+8.92000E+00,+190.63E-03,+620E-06
+8.94000E+00,+196.88E-03,-1.25E-03
+8.96000E+00,+190.63E-03,-1.25E-03
+8.98000E+00,+190.63E-03,-5.00E-03
+9.00000E+00,+196.88E-03,-0.0E+00
+9.02000E+00,+196.88E-03,-1.25E-03
+9.04000E+00,+196.88E-03,-3.75E-03
+9.06000E+00,+203.13E-03,+2.50E-03
+9.08000E+00,+206.25E-03,-620E-06
+9.10000E+00,+206.25E-03,-620E-06
+9.12000E+00,+209.38E-03,+3.12E-03
+9.14000E+00,+215.63E-03,+0.0E+00
+9.16000E+00,+221.88E-03,-1.87E-03
+9.18000E+00,+212.50E-03,+620E-06
+9.20000E+00,+218.75E-03,+0.0E+00
+9.22000E+00,+215.63E-03,-3.75E-03
+9.24000E+00,+218.75E-03,+620E-06
+9.26000E+00,+221.88E-03,+4.37E-03
+9.28000E+00,+225.00E-03,-620E-06
+9.30000E+00,+225.00E-03,-0.0E+00
+9.32000E+00,+225.00E-03,+3.75E-03
+9.34000E+00,+228.13E-03,-1.87E-03
+9.36000E+00,+231.25E-03,-1.87E-03
+9.38000E+00,+231.25E-03,+1.87E-03
+9.40000E+00,+234.38E-03,-4.37E-03
+9.42000E+00,+228.13E-03,-1.25E-03
+9.44000E+00,+246.88E-03,+1.25E-03
+9.46000E+00,+237.50E-03,+620E-06
+9.48000E+00,+240.63E-03,+620E-06
+9.50000E+00,+243.75E-03,-3.12E-03
+9.52000E+00,+243.75E-03,+4.37E-03
+9.54000E+00,+250.00E-03,-2.50E-03
+9.56000E+00,+246.88E-03,+1.25E-03
+9.58000E+00,+243.75E-03,+1.25E-03
+9.60000E+00,+250.00E-03,-4.37E-03
+9.62000E+00,+243.75E-03,+620E-06
+9.64000E+00,+250.00E-03,-1.87E-03
+9.66000E+00,+243.75E-03,+1.87E-03
+9.68000E+00,+246.88E-03,-1.25E-03
+9.70000E+00,+250.00E-03,-620E-06
+9.72000E+00,+256.25E-03,-1.87E-03
+9.74000E+00,+253.13E-03,+1.25E-03
+9.76000E+00,+250.00E-03,-1.87E-03
+9.78000E+00,+256.25E-03,+1.25E-03
+9.80000E+00,+253.13E-03,-3.75E-03
+9.82000E+00,+256.25E-03,+620E-06
+9.84000E+00,+262.50E-03,+4.37E-03
+9.86000E+00,+262.50E-03,-5.62E-03
+9.88000E+00,+259.38E-03,-0.0E+00
+9.90000E+00,+262.50E-03,+1.87E-03
+9.92000E+00,+265.63E-03,-2.50E-03
+9.94000E+00,+265.63E-03,+1.25E-03
+9.96000E+00,+265.63E-03,+1.25E-03
+9.98000E+00,+259.38E-03,+2.50E-03
